ID,Date,Open_SP500,High_SP500,Low_SP500,Close_SP500,Open_Gold,High_Gold,Low_Gold,Close_Gold,Open_EURUSD,High_EURUSD,Low_EURUSD,Close_EURUSD,Day,Weekday,Is_weekend,Is_holiday,Week_of_month,Week_of_year,Month,Quarter,Year
907,2014-09-26,1966.22,1986.37,1966.22,1982.85,1222.1,1232.7,1212.8,1215.4,1.2778,1.2783,1.2687,1.2687,26,6,0,0,4,39,9,3,2014
908,2014-09-27,,,,,,,,,,,,,27,7,1,0,4,39,9,3,2014
909,2014-09-28,,,,,,,,,,,,,28,1,1,0,5,40,9,3,2014
910,2014-09-29,1978.96,1981.28,1964.04,1977.8,1219.1,1223.9,1215.3,1218.8,1.2687,1.2687,1.2686,1.2686,29,2,0,0,5,40,9,3,2014
911,2014-09-30,1978.21,1985.17,1968.96,1972.29,1215.7,1220.7,1204.3,1211.6,1.2686,1.2715,1.2666,1.269,30,3,0,0,5,40,9,3,2014
912,2014-10-01,1971.44,1971.44,1941.72,1946.16,1209.4,1220.0,1205.0,1215.5,1.269,1.2702,1.2573,1.263,1,4,0,0,1,40,10,4,2014
913,2014-10-02,1945.83,1952.32,1926.03,1946.17,1213.4,1224.0,1209.1,1215.1,1.263,1.2632,1.2586,1.2624,2,5,0,0,1,40,10,4,2014
914,2014-10-03,1948.12,1971.19,1948.12,1967.9,1213.9,1215.7,1190.3,1192.9,1.2624,1.2697,1.2516,1.2516,3,6,0,0,1,40,10,4,2014
915,2014-10-04,,,,,,,,,,,,,4,7,1,0,1,40,10,4,2014
916,2014-10-05,,,,,,,,,,,,,5,1,1,0,2,41,10,4,2014
917,2014-10-06,1970.01,1977.84,1958.43,1964.82,1192.0,1209.9,1183.3,1207.3,1.2516,1.252,1.2516,1.252,6,2,0,0,2,41,10,4,2014
918,2014-10-07,1962.36,1962.36,1934.87,1935.1,1207.8,1214.1,1203.0,1212.4,1.252,1.2673,1.2513,1.2653,7,3,0,0,2,41,10,4,2014
919,2014-10-08,1935.55,1970.36,1925.25,1968.89,1209.8,1224.5,1205.1,1206.0,1.2653,1.2681,1.2586,1.2673,8,4,0,0,2,41,10,4,2014
920,2014-10-09,1967.68,1967.68,1927.56,1928.21,1221.1,1234.0,1219.3,1225.3,1.2673,1.2748,1.2624,1.2742,9,5,0,0,2,41,10,4,2014
921,2014-10-10,1925.63,1936.98,1906.05,1906.13,1224.0,1225.7,1217.6,1221.7,1.2742,1.2791,1.2628,1.2628,10,6,0,0,2,41,10,4,2014
922,2014-10-11,,,,,,,,,,,,,11,7,1,0,2,41,10,4,2014
923,2014-10-12,,,,,,,,,,,,,12,1,1,0,3,42,10,4,2014
924,2014-10-13,1905.65,1912.09,1874.14,1874.74,1224.8,1238.0,1223.6,1230.0,1.2628,1.2642,1.2628,1.2642,13,2,0,1,3,42,10,4,2014
925,2014-10-14,1877.11,1898.71,1871.79,1877.7,1237.3,1238.6,1231.1,1234.3,1.2642,1.2767,1.2642,1.2662,14,3,0,0,3,42,10,4,2014
926,2014-10-15,1874.18,1874.18,1820.66,1862.49,1233.3,1250.3,1222.0,1244.8,1.2662,1.2731,1.2641,1.2641,15,4,0,0,3,42,10,4,2014
927,2014-10-16,1855.95,1876.01,1835.02,1862.76,1242.2,1245.6,1235.2,1241.2,1.2641,1.2845,1.2641,1.2809,16,5,0,0,3,42,10,4,2014
928,2014-10-17,1864.91,1898.16,1864.91,1886.76,1239.5,1242.1,1232.0,1239.0,1.2809,1.2845,1.2708,1.2761,17,6,0,0,3,42,10,4,2014
929,2014-10-18,,,,,,,,,,,,,18,7,1,0,3,42,10,4,2014
930,2014-10-19,,,,,,,,,,,,,19,1,1,0,4,43,10,4,2014
931,2014-10-20,1885.62,1905.03,1882.3,1904.01,1239.1,1249.3,1234.9,1244.7,1.2761,1.2761,1.276,1.276,20,2,0,0,4,43,10,4,2014
932,2014-10-21,1909.38,1942.45,1909.38,1941.28,1246.8,1255.6,1245.7,1251.7,1.276,1.2816,1.2733,1.2795,21,3,0,0,4,43,10,4,2014
933,2014-10-22,1941.29,1949.31,1926.83,1927.11,1248.9,1250.2,1240.7,1245.5,1.2795,1.2839,1.2708,1.2712,22,4,0,0,4,43,10,4,2014
934,2014-10-23,1931.02,1961.95,1931.02,1950.82,1241.7,1244.9,1226.3,1229.1,1.2712,1.274,1.2639,1.2647,23,5,0,0,4,43,10,4,2014
935,2014-10-24,1951.59,1965.27,1946.27,1964.58,1233.5,1234.7,1228.7,1231.8,1.2647,1.2676,1.2618,1.2672,24,6,0,0,4,43,10,4,2014
936,2014-10-25,,,,,,,,,,,,,25,7,1,0,4,43,10,4,2014
937,2014-10-26,,,,,,,,,,,,,26,1,1,0,5,44,10,4,2014
938,2014-10-27,1962.97,1964.64,1951.37,1961.63,1230.6,1232.1,1225.2,1229.3,1.2672,1.2723,1.2668,1.27,27,2,0,0,5,44,10,4,2014
939,2014-10-28,1964.14,1985.05,1964.14,1985.05,1225.8,1235.5,1222.2,1229.4,1.27,1.2723,1.2668,1.2703,28,3,0,0,5,44,10,4,2014
940,2014-10-29,1983.29,1991.4,1969.04,1982.3,1227.8,1230.4,1208.2,1224.9,1.2703,1.2764,1.2687,1.2739,29,4,0,0,5,44,10,4,2014
941,2014-10-30,1979.49,1999.4,1974.75,1994.65,1211.2,1216.5,1195.5,1198.6,1.2739,1.2739,1.255,1.2614,30,5,0,0,5,44,10,4,2014
942,2014-10-31,2001.2,2018.19,2001.2,2018.05,1199.5,1202.4,1160.5,1171.6,1.2614,1.2633,1.2526,1.2526,31,6,0,0,5,44,10,4,2014
943,2014-11-01,,,,,,,,,,,,,1,7,1,0,1,44,11,4,2014
944,2014-11-02,,,,,,,,,,,,,2,1,1,0,2,45,11,4,2014
945,2014-11-03,2018.21,2024.46,2013.68,2017.81,1171.1,1173.4,1161.0,1169.8,1.2526,1.2526,1.2526,1.2526,3,2,0,0,2,45,11,4,2014
946,2014-11-04,2015.81,2015.98,2001.01,2012.1,1164.6,1175.0,1163.4,1167.7,1.2526,1.2526,1.2449,1.2494,4,3,0,0,2,45,11,4,2014
947,2014-11-05,2015.29,2023.77,2014.42,2023.57,1168.4,1169.3,1137.1,1145.7,1.2494,1.2567,1.2461,1.2553,5,4,0,0,2,45,11,4,2014
948,2014-11-06,2023.33,2031.61,2015.86,2031.21,1140.8,1149.0,1137.2,1142.6,1.2553,1.2569,1.2435,1.2478,6,5,0,0,2,45,11,4,2014
949,2014-11-07,2032.36,2034.26,2025.07,2031.92,1141.2,1179.0,1130.4,1169.8,1.2478,1.2478,1.2364,1.2456,7,6,0,0,2,45,11,4,2014
950,2014-11-08,,,,,,,,,,,,,8,7,1,0,2,45,11,4,2014
951,2014-11-09,,,,,,,,,,,,,9,1,1,0,3,46,11,4,2014
952,2014-11-10,2032.01,2038.7,2030.17,2038.26,1176.8,1177.5,1146.7,1159.8,1.2456,1.2456,1.2456,1.2456,10,2,0,0,3,46,11,4,2014
953,2014-11-11,2038.2,2041.28,2035.28,2039.68,1151.5,1172.5,1145.5,1163.0,1.2456,1.2511,1.242,1.2427,11,3,0,1,3,46,11,4,2014
954,2014-11-12,2037.75,2040.33,2031.95,2038.25,1163.0,1169.4,1156.5,1159.1,1.2427,1.2501,1.2396,1.2477,12,4,0,0,3,46,11,4,2014
955,2014-11-13,2039.21,2046.18,2030.44,2039.33,1161.1,1167.4,1153.0,1161.5,1.2477,1.2499,1.242,1.2431,13,5,0,0,3,46,11,4,2014
956,2014-11-14,2039.74,2042.22,2035.2,2039.82,1161.8,1192.9,1146.0,1185.6,1.2431,1.2545,1.2401,1.2525,14,6,0,0,3,46,11,4,2014
957,2014-11-15,,,,,,,,,,,,,15,7,1,0,3,46,11,4,2014
958,2014-11-16,,,,,,,,,,,,,16,1,1,0,4,47,11,4,2014
959,2014-11-17,2038.29,2043.07,2034.46,2041.32,1185.5,1193.6,1180.8,1183.5,1.2525,1.2579,1.2447,1.2451,17,2,0,0,4,47,11,4,2014
960,2014-11-18,2041.48,2056.08,2041.48,2051.8,1185.6,1204.1,1182.7,1197.1,1.2451,1.2546,1.2444,1.2536,18,3,0,0,4,47,11,4,2014
961,2014-11-19,2051.16,2052.14,2040.37,2048.72,1196.5,1201.7,1173.9,1193.9,1.2536,1.2599,1.2513,1.2555,19,4,0,0,4,47,11,4,2014
962,2014-11-20,2045.87,2053.84,2040.49,2052.75,1183.1,1196.6,1176.2,1190.9,1.2555,1.2577,1.2505,1.2539,20,5,0,0,4,47,11,4,2014
963,2014-11-21,2057.46,2071.46,2056.75,2063.5,1194.0,1207.6,1186.1,1197.7,1.2539,1.2571,1.2377,1.2391,21,6,0,0,4,47,11,4,2014
964,2014-11-22,,,,,,,,,,,,,22,7,1,0,4,47,11,4,2014
965,2014-11-23,,,,,,,,,,,,,23,1,1,0,5,48,11,4,2014
966,2014-11-24,2065.07,2070.17,2065.07,2069.41,1199.9,1203.8,1192.2,1195.7,1.2391,1.2446,1.2373,1.2444,24,2,0,0,5,48,11,4,2014
967,2014-11-25,2070.15,2074.21,2064.75,2067.03,1197.7,1202.2,1189.0,1197.1,1.2444,1.2488,1.2403,1.2475,25,3,0,0,5,48,11,4,2014
968,2014-11-26,2067.36,2073.29,2066.62,2072.83,1200.5,1201.0,1193.7,1196.6,1.2475,1.2533,1.2444,1.2507,26,4,0,0,5,48,11,4,2014
969,2014-11-27,,,,,,,,,1.2507,1.2525,1.2465,1.2468,27,5,0,1,5,48,11,4,2014
970,2014-11-28,2074.78,2075.76,2065.06,2067.56,1188.9,1198.2,1163.8,1175.2,1.2468,1.2492,1.2427,1.2452,28,6,0,1,5,48,11,4,2014
971,2014-11-29,,,,,,,,,,,,,29,7,1,0,5,48,11,4,2014
972,2014-11-30,,,,,,,,,,,,,30,1,1,0,6,49,11,4,2014
973,2014-12-01,2065.78,2065.78,2049.57,2053.44,1159.4,1221.0,1141.7,1218.1,1.2452,1.2508,1.2421,1.2471,1,2,0,0,1,49,12,4,2014
974,2014-12-02,2053.77,2068.77,2053.77,2066.55,1212.6,1212.6,1191.4,1199.4,1.2471,1.2478,1.2377,1.2383,2,3,0,0,1,49,12,4,2014
975,2014-12-03,2067.45,2076.28,2066.65,2074.33,1197.6,1215.0,1193.5,1208.7,1.2383,1.2393,1.2302,1.2311,3,4,0,0,1,49,12,4,2014
976,2014-12-04,2073.64,2077.34,2062.34,2071.92,1209.3,1213.5,1201.1,1207.7,1.2311,1.2454,1.2286,1.2379,4,5,0,0,1,49,12,4,2014
977,2014-12-05,2072.78,2079.47,2070.81,2075.37,1205.9,1208.5,1186.4,1190.4,1.2386,1.2394,1.2272,1.2286,5,6,0,0,1,49,12,4,2014
978,2014-12-06,,,,,,,,,,,,,6,7,1,0,1,49,12,4,2014
979,2014-12-07,,,,,,,,,,,,,7,1,1,0,2,50,12,4,2014
980,2014-12-08,2074.84,2075.78,2054.27,2060.31,1191.2,1209.3,1187.3,1194.9,1.2286,1.2344,1.2248,1.2318,8,2,0,0,2,50,12,4,2014
981,2014-12-09,2056.55,2060.6,2034.17,2059.82,1203.8,1239.0,1199.5,1232.0,1.2317,1.2449,1.2293,1.2375,9,3,0,0,2,50,12,4,2014
982,2014-12-10,2058.86,2058.86,2024.26,2026.14,1231.2,1238.9,1225.2,1229.4,1.2376,1.245,1.2363,1.2448,10,4,0,0,2,50,12,4,2014
983,2014-12-11,2027.92,2055.53,2027.92,2035.33,1226.2,1233.4,1216.4,1225.6,1.2449,1.2497,1.237,1.2412,11,5,0,0,2,50,12,4,2014
984,2014-12-12,2030.36,2032.25,2002.33,2002.33,1227.9,1228.9,1214.8,1222.5,1.2412,1.2486,1.2385,1.2464,12,6,0,0,2,50,12,4,2014
985,2014-12-13,,,,,,,,,,,,,13,7,1,0,2,50,12,4,2014
986,2014-12-14,,,,,,,,,,,,,14,1,1,0,3,51,12,4,2014
987,2014-12-15,2005.03,2018.69,1982.26,1989.63,1222.0,1225.0,1191.3,1207.7,1.2464,1.2479,1.2416,1.2439,15,2,0,0,3,51,12,4,2014
988,2014-12-16,1986.71,2016.89,1972.56,1972.74,1195.4,1223.9,1187.8,1194.3,1.2438,1.2571,1.2435,1.2512,16,3,0,0,3,51,12,4,2014
989,2014-12-17,1973.77,2016.75,1973.77,2012.89,1195.3,1203.1,1182.0,1194.5,1.2511,1.2518,1.2323,1.2344,17,4,0,0,3,51,12,4,2014
990,2014-12-18,2018.98,2061.23,2018.98,2061.23,1189.4,1213.9,1188.5,1194.8,1.2344,1.2353,1.2268,1.2286,18,5,0,0,3,51,12,4,2014
991,2014-12-19,2061.04,2077.85,2061.03,2070.65,1198.0,1201.5,1193.2,1196.0,1.2286,1.2306,1.2221,1.2229,19,6,0,0,3,51,12,4,2014
992,2014-12-20,,,,,,,,,,,,,20,7,1,0,3,51,12,4,2014
993,2014-12-21,,,,,,,,,,,,,21,1,1,0,4,52,12,4,2014
994,2014-12-22,2069.28,2078.76,2069.28,2078.54,1196.0,1203.6,1170.7,1179.8,1.2229,1.2276,1.2217,1.2231,22,2,0,0,4,52,12,4,2014
995,2014-12-23,2081.48,2086.73,2079.77,2082.17,1176.1,1184.9,1172.4,1178.0,1.2232,1.2247,1.2165,1.2173,23,3,0,0,4,52,12,4,2014
996,2014-12-24,2083.25,2087.56,2081.86,2081.88,1176.8,1181.2,1172.7,1173.5,1.2173,1.2225,1.217,1.2198,24,4,0,0,4,52,12,4,2014
997,2014-12-25,,,,,,,,,1.2198,1.2256,1.2189,1.2226,25,5,0,1,4,52,12,4,2014
998,2014-12-26,2084.3,2092.7,2084.3,2088.77,1175.2,1199.1,1175.2,1195.3,1.2226,1.2229,1.2169,1.2182,26,6,0,0,4,52,12,4,2014
999,2014-12-27,,,,,,,,,,,,,27,7,1,0,4,52,12,4,2014
1000,2014-12-28,,,,,,,,,,,,,28,1,1,0,5,53,12,4,2014
1001,2014-12-29,2087.63,2093.55,2085.75,2090.57,1194.9,1197.5,1178.6,1181.9,1.2182,1.222,1.2144,1.2154,29,2,0,0,5,53,12,4,2014
1002,2014-12-30,2088.49,2088.49,2079.53,2080.35,1182.9,1210.9,1180.5,1200.4,1.2153,1.2189,1.2124,1.2157,30,3,0,0,5,53,12,4,2014
1003,2014-12-31,2082.11,2085.58,2057.94,2058.9,1199.8,1203.9,1179.5,1184.1,1.2159,1.2172,1.2097,1.2099,31,4,0,0,5,53,12,4,2014
1004,2015-01-01,,,,,,,,,1.2099,1.2109,1.2098,1.2099,1,5,0,1,1,1,1,1,2015
1005,2015-01-02,2058.9,2072.36,2046.04,2058.2,1184.0,1194.9,1167.3,1186.2,1.2099,1.2099,1.2001,1.2003,2,6,0,0,1,1,1,1,2015
1006,2015-01-03,,,,,,,,,,,,,3,7,1,0,1,1,1,1,2015
1007,2015-01-04,,,,,,,,,,,,,4,1,1,0,2,2,1,1,2015
1008,2015-01-05,2054.44,2054.44,2017.34,2020.58,1187.8,1207.5,1177.8,1204.0,1.2003,1.2003,1.1889,1.1933,5,2,0,0,2,2,1,1,2015
1009,2015-01-06,2022.15,2030.25,1992.44,2002.61,1204.0,1223.3,1201.6,1219.4,1.1933,1.1971,1.1885,1.189,6,3,0,0,2,2,1,1,2015
1010,2015-01-07,2005.55,2029.61,2005.55,2025.9,1219.0,1219.4,1209.1,1210.7,1.1891,1.1896,1.1804,1.184,7,4,0,0,2,2,1,1,2015
1011,2015-01-08,2030.61,2064.08,2030.61,2062.14,1211.0,1216.8,1204.2,1208.5,1.1841,1.1849,1.1756,1.1793,8,5,0,0,2,2,1,1,2015
1012,2015-01-09,2063.45,2064.43,2038.33,2044.81,1208.9,1224.0,1207.0,1216.1,1.1795,1.1847,1.1765,1.1843,9,6,0,0,2,2,1,1,2015
1013,2015-01-10,,,,,,,,,,,,,10,7,1,0,2,2,1,1,2015
1014,2015-01-11,,,,,,,,,,,,,11,1,1,0,3,3,1,1,2015
1015,2015-01-12,2046.13,2049.3,2022.58,2028.26,1223.0,1236.0,1217.5,1232.8,1.1843,1.1873,1.1787,1.1835,12,2,0,0,3,3,1,1,2015
1016,2015-01-13,2031.58,2056.93,2008.25,2023.03,1233.1,1244.5,1227.4,1234.4,1.1835,1.1861,1.1756,1.1773,13,3,0,0,3,3,1,1,2015
1017,2015-01-14,2018.4,2018.4,1988.44,2011.27,1231.2,1244.6,1224.9,1234.5,1.1773,1.1847,1.173,1.1789,14,4,0,0,3,3,1,1,2015
1018,2015-01-15,2013.75,2021.35,1991.47,1992.67,1229.7,1267.2,1226.1,1264.8,1.179,1.1795,1.157,1.1633,15,5,0,0,3,3,1,1,2015
1019,2015-01-16,1992.25,2020.46,1988.12,2019.42,1263.5,1282.4,1255.2,1276.9,1.1634,1.1656,1.1462,1.1567,16,6,0,0,3,3,1,1,2015
1020,2015-01-17,,,,,,,,,,,,,17,7,1,0,3,3,1,1,2015
1021,2015-01-18,,,,,,,,,,,,,18,1,1,0,4,4,1,1,2015
1022,2015-01-19,,,,,,,,,1.1567,1.1641,1.1552,1.1608,19,2,0,1,4,4,1,1,2015
1023,2015-01-20,2020.76,2028.94,2004.49,2022.55,1276.3,1297.2,1272.1,1294.2,1.1608,1.162,1.1541,1.155,20,3,0,0,4,4,1,1,2015
1024,2015-01-21,2020.19,2038.29,2012.04,2032.12,1295.3,1307.0,1284.6,1293.7,1.1551,1.1674,1.1542,1.1611,21,4,0,0,4,4,1,1,2015
1025,2015-01-22,2034.3,2064.62,2026.38,2063.15,1293.7,1307.8,1279.1,1300.7,1.161,1.1647,1.1318,1.1368,22,5,0,0,4,4,1,1,2015
1026,2015-01-23,2062.98,2062.98,2050.54,2051.82,1301.5,1302.9,1284.3,1292.6,1.1365,1.1374,1.1118,1.1206,23,6,0,0,4,4,1,1,2015
1027,2015-01-24,,,,,,,,,,,,,24,7,1,0,4,4,1,1,2015
1028,2015-01-25,,,,,,,,,,,,,25,1,1,0,5,5,1,1,2015
1029,2015-01-26,2050.42,2057.62,2040.97,2057.09,1292.8,1299.2,1275.6,1279.4,1.1206,1.1296,1.1153,1.1239,26,2,0,0,5,5,1,1,2015
1030,2015-01-27,2047.86,2047.86,2019.91,2029.55,1280.7,1297.4,1272.0,1291.7,1.124,1.1424,1.1225,1.1382,27,3,0,0,5,5,1,1,2015
1031,2015-01-28,2032.34,2042.49,2001.49,2002.16,1292.0,1293.3,1279.0,1285.9,1.1381,1.1384,1.1278,1.1287,28,4,0,0,5,5,1,1,2015
1032,2015-01-29,2002.45,2024.64,1989.18,2021.25,1283.3,1285.4,1251.0,1254.6,1.1288,1.1368,1.1262,1.1321,29,5,0,0,5,5,1,1,2015
1033,2015-01-30,2019.35,2023.32,1993.38,1994.99,1259.0,1285.4,1257.5,1279.2,1.1319,1.1366,1.128,1.1291,30,6,0,0,5,5,1,1,2015
1034,2015-01-31,,,,,,,,,,,,,31,7,1,0,5,5,1,1,2015
1035,2015-02-01,,,,,,,,,,,,,1,1,1,0,1,6,2,1,2015
1036,2015-02-02,1996.67,2021.66,1980.9,2020.85,1283.0,1283.9,1266.5,1276.9,1.1291,1.1366,1.1288,1.1341,2,2,0,0,1,6,2,1,2015
1037,2015-02-03,2022.71,2050.3,2022.71,2050.03,1275.6,1286.5,1255.8,1260.3,1.1342,1.1532,1.1314,1.148,3,3,0,0,1,6,2,1,2015
1038,2015-02-04,2048.86,2054.74,2036.72,2041.51,1261.5,1273.3,1256.9,1264.5,1.1481,1.1486,1.1317,1.1344,4,4,0,0,1,6,2,1,2015
1039,2015-02-05,2043.45,2063.55,2043.45,2062.52,1270.4,1274.6,1256.1,1262.7,1.1345,1.15,1.1305,1.1478,5,5,0,0,1,6,2,1,2015
1040,2015-02-06,2062.28,2072.4,2049.97,2055.47,1266.4,1269.0,1228.2,1234.6,1.1479,1.1487,1.1312,1.1316,6,6,0,0,1,6,2,1,2015
1041,2015-02-07,,,,,,,,,,,,,7,7,1,0,1,6,2,1,2015
1042,2015-02-08,,,,,,,,,,,,,8,1,1,0,2,7,2,1,2015
1043,2015-02-09,2053.47,2056.16,2041.88,2046.74,1235.9,1243.6,1234.4,1241.5,1.1316,1.1361,1.1271,1.1327,9,2,0,0,2,7,2,1,2015
1044,2015-02-10,2049.38,2070.86,2048.62,2068.59,1238.3,1245.9,1230.6,1232.2,1.1324,1.1347,1.1275,1.1322,10,3,0,0,2,7,2,1,2015
1045,2015-02-11,2068.55,2073.48,2057.99,2068.53,1234.1,1238.7,1216.5,1219.6,1.132,1.1347,1.1281,1.1335,11,4,0,0,2,7,2,1,2015
1046,2015-02-12,2069.98,2088.53,2069.98,2088.48,1218.3,1232.8,1218.0,1220.7,1.1337,1.1424,1.1305,1.1404,12,5,0,0,2,7,2,1,2015
1047,2015-02-13,2088.78,2097.03,2086.7,2096.99,1223.0,1234.9,1222.5,1227.1,1.1405,1.1446,1.1381,1.1391,13,6,0,0,2,7,2,1,2015
1048,2015-02-14,,,,,,,,,,,,,14,7,1,0,2,7,2,1,2015
1049,2015-02-15,,,,,,,,,,,,,15,1,1,0,3,8,2,1,2015
1050,2015-02-16,,,,,,,,,1.1391,1.143,1.132,1.1356,16,2,0,1,3,8,2,1,2015
1051,2015-02-17,2096.47,2101.3,2089.8,2100.34,1230.9,1236.7,1203.3,1208.6,1.1357,1.145,1.1328,1.1413,17,3,0,0,3,8,2,1,2015
1052,2015-02-18,2099.16,2100.23,2092.15,2099.68,1209.3,1213.4,1197.2,1200.2,1.1411,1.1418,1.1336,1.1398,18,4,0,0,3,8,2,1,2015
1053,2015-02-19,2099.25,2102.13,2090.79,2097.45,1212.5,1222.9,1205.2,1207.6,1.1399,1.1452,1.1357,1.1369,19,5,0,0,3,8,2,1,2015
1054,2015-02-20,2097.65,2110.61,2085.44,2110.3,1208.0,1215.3,1197.7,1204.9,1.137,1.1426,1.1282,1.1381,20,6,0,0,3,8,2,1,2015
1055,2015-02-21,,,,,,,,,,,,,21,7,1,0,3,8,2,1,2015
1056,2015-02-22,,,,,,,,,,,,,22,1,1,0,4,9,2,1,2015
1057,2015-02-23,2109.83,2110.05,2103.0,2109.66,1203.5,1210.3,1190.6,1200.8,1.1381,1.1395,1.1296,1.1335,23,2,0,0,4,9,2,1,2015
1058,2015-02-24,2109.1,2117.94,2105.87,2115.48,1201.9,1204.4,1190.0,1197.3,1.1336,1.1359,1.129,1.1341,24,3,0,0,4,9,2,1,2015
1059,2015-02-25,2115.3,2119.59,2109.89,2113.86,1200.8,1211.7,1200.7,1201.5,1.1336,1.1388,1.1335,1.1362,25,4,0,0,4,9,2,1,2015
1060,2015-02-26,2113.91,2113.91,2103.76,2110.74,1203.9,1219.9,1203.4,1210.1,1.1361,1.1381,1.1185,1.1199,26,5,0,0,4,9,2,1,2015
1061,2015-02-27,2110.88,2112.74,2103.75,2104.5,1208.8,1219.2,1204.1,1213.1,1.1198,1.1247,1.1176,1.1197,27,6,0,0,4,9,2,1,2015
1062,2015-02-28,,,,,,,,,,,,,28,7,1,0,4,9,2,1,2015
1063,2015-03-01,,,,,,,,,,,,,1,1,1,0,1,10,3,1,2015
1064,2015-03-02,2105.23,2117.52,2104.5,2117.39,1213.8,1223.0,1204.2,1208.2,1.1197,1.1246,1.1164,1.1185,2,2,0,0,1,10,3,1,2015
1065,2015-03-03,2115.76,2115.76,2098.26,2107.78,1206.1,1214.4,1194.6,1204.4,1.1184,1.1219,1.1156,1.1176,3,3,0,0,1,10,3,1,2015
1066,2015-03-04,2107.72,2107.72,2087.62,2098.53,1203.8,1208.4,1197.7,1200.9,1.1177,1.1188,1.1063,1.1081,4,4,0,0,1,10,3,1,2015
1067,2015-03-05,2098.54,2104.25,2095.22,2101.04,1200.2,1208.9,1195.8,1196.2,1.1079,1.1116,1.099,1.103,5,5,0,0,1,10,3,1,2015
1068,2015-03-06,2100.91,2100.91,2067.27,2071.26,1197.5,1200.0,1162.9,1164.3,1.1031,1.1035,1.0841,1.0843,6,6,0,0,1,10,3,1,2015
1069,2015-03-07,,,,,,,,,,,,,7,7,1,0,1,10,3,1,2015
1070,2015-03-08,,,,,,,,,,,,,8,1,1,0,2,11,3,1,2015
1071,2015-03-09,2072.25,2083.49,2072.21,2079.43,1169.6,1174.4,1164.8,1166.5,1.0843,1.0908,1.0837,1.0853,9,2,0,0,2,11,3,1,2015
1072,2015-03-10,2076.14,2076.14,2044.16,2044.16,1165.6,1169.6,1153.8,1160.1,1.0854,1.0857,1.0694,1.07,10,3,0,0,2,11,3,1,2015
1073,2015-03-11,2044.69,2050.08,2039.69,2040.24,1161.1,1164.3,1146.5,1150.6,1.0699,1.0717,1.0512,1.0548,11,4,0,0,2,11,3,1,2015
1074,2015-03-12,2041.1,2066.41,2041.1,2065.95,1153.7,1165.7,1147.5,1151.9,1.0549,1.0684,1.0498,1.0637,12,5,0,0,2,11,3,1,2015
1075,2015-03-13,2064.56,2064.56,2041.17,2053.4,1152.6,1160.9,1150.4,1152.4,1.0636,1.0637,1.0463,1.0497,13,6,0,0,2,11,3,1,2015
1076,2015-03-14,,,,,,,,,,,,,14,7,1,0,2,11,3,1,2015
1077,2015-03-15,,,,,,,,,,,,,15,1,1,0,3,12,3,1,2015
1078,2015-03-16,2055.35,2081.41,2055.35,2081.19,1157.9,1163.3,1149.3,1153.2,1.0497,1.0621,1.0493,1.057,16,2,0,0,3,12,3,1,2015
1079,2015-03-17,2080.59,2080.59,2065.08,2074.28,1153.7,1159.3,1141.6,1148.2,1.0568,1.0651,1.0552,1.0598,17,3,0,0,3,12,3,1,2015
1080,2015-03-18,2072.84,2106.85,2061.23,2099.5,1148.1,1175.1,1144.9,1151.3,1.0599,1.1025,1.0581,1.0864,18,4,0,0,3,12,3,1,2015
1081,2015-03-19,2098.69,2098.69,2085.56,2089.27,1166.1,1177.0,1158.6,1169.0,1.0865,1.0903,1.0614,1.0661,19,5,0,0,3,12,3,1,2015
1082,2015-03-20,2090.32,2113.92,2090.32,2108.1,1170.4,1187.4,1167.9,1184.6,1.066,1.0882,1.065,1.0821,20,6,0,0,3,12,3,1,2015
1083,2015-03-21,,,,,,,,,,,,,21,7,1,0,3,12,3,1,2015
1084,2015-03-22,,,,,,,,,,,,,22,1,1,0,4,13,3,1,2015
1085,2015-03-23,2107.99,2114.86,2104.42,2104.42,1183.2,1191.0,1178.6,1187.7,1.0821,1.0973,1.0769,1.0947,23,2,0,0,4,13,3,1,2015
1086,2015-03-24,2103.94,2107.63,2091.5,2091.5,1188.5,1194.5,1184.7,1191.4,1.0946,1.103,1.0892,1.0926,24,3,0,0,4,13,3,1,2015
1087,2015-03-25,2093.1,2097.43,2061.05,2061.05,1192.5,1199.3,1186.1,1197.0,1.0925,1.1016,1.0901,1.0971,25,4,0,0,4,13,3,1,2015
1088,2015-03-26,2059.94,2067.15,2045.5,2056.15,1195.4,1219.5,1193.8,1204.8,1.0972,1.1056,1.0858,1.0886,26,5,0,0,4,13,3,1,2015
1089,2015-03-27,2055.78,2062.83,2052.96,2061.02,1203.8,1205.6,1191.7,1199.8,1.0885,1.0946,1.0803,1.089,27,6,0,0,4,13,3,1,2015
1090,2015-03-28,,,,,,,,,,,,,28,7,1,0,4,13,3,1,2015
1091,2015-03-29,,,,,,,,,,,,,29,1,1,0,5,14,3,1,2015
1092,2015-03-30,2064.11,2088.97,2064.11,2086.24,1198.0,1198.5,1181.6,1184.8,1.089,1.089,1.0811,1.0834,30,2,0,0,5,14,3,1,2015
1093,2015-03-31,2084.05,2084.05,2067.04,2067.89,1185.5,1190.6,1178.2,1183.2,1.0835,1.0847,1.0715,1.0735,31,3,0,0,5,14,3,1,2015
1094,2015-04-01,2067.63,2067.63,2048.38,2059.69,1183.2,1208.7,1180.5,1208.2,1.0733,1.0801,1.072,1.0764,1,4,0,0,1,14,4,2,2015
